LIQRESOR,REALPROP,WRK_POOR,RAWNET,FSNONCIT,FSTANF,FSERNDED,SHELDED,CERTHHSZ,HWGT,FSSLTDE2,FSGRINC,FSEARN,FSSTDDE2,FSTOTDE2,FSTOTDED,RAWERND,FSUNEARN,TANF_IND,FSNELDER,TPOV,FSSLTDED,FSDIS,FSASSET,FSERNDE2,FSWAGES,FSUSIZE,FSSSI,FSNETINC,FSGA,CAT_ELIG,VEHICLEA,FSVEHAST
0.0,0.0,1.0,995.0,0.0,0.0,422.0,470.0,6.0,980.10366153,470.0,2114.0,2114.0,339.0,1118.0,1118.0,423.0,0.0,0.0,0.0,78.0,470.0,0.0,0.0,633.0,2114.0,6.0,0.0,996.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1028.947598,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,732.0,0.0,0.0,323.0,394.0,4.0,994.98279457,394.0,1618.0,1618.0,252.0,885.0,885.0,323.0,0.0,0.0,0.0,80.0,394.0,0.0,0.0,485.0,1618.0,4.0,0.0,733.0,0.0,1.0,1.0,0.0
20.0,0.0,1.0,0.0,0.0,0.0,44.0,453.0,4.0,1037.332263,8.0,220.0,220.0,0.0,220.0,665.0,44.0,0.0,0.0,0.0,11.0,453.0,0.0,20.0,0.0,220.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,289.0,0.0,0.0,0.0,286.0,1.0,1012.0078105,286.0,735.0,0.0,235.0,443.0,443.0,0.0,735.0,0.0,1.0,74.0,286.0,0.0,0.0,0.0,0.0,1.0,735.0,292.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,150.0,0.0,0.0,0.0,384.0,3.0,1028.5057837,385.0,692.0,0.0,236.0,542.0,542.0,0.0,692.0,0.0,0.0,41.0,385.0,0.0,0.0,0.0,0.0,3.0,0.0,150.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,742.0,0.0,0.0,304.0,517.0,2.0,990.99716423,517.0,1720.0,1520.0,180.0,978.0,978.0,304.0,200.0,0.0,0.0,129.0,517.0,0.0,0.0,400.0,1520.0,2.0,0.0,742.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1028.947598,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,677.0,0.0,0.0,0.0,0.0,1.0,994.68302788,0.0,1049.0,0.0,157.0,372.0,372.0,0.0,1049.0,0.0,0.0,106.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,677.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,296.0,0.0,0.0,0.0,272.0,1.0,1011.8153128,272.0,725.0,0.0,235.0,429.0,429.0,0.0,725.0,0.0,0.0,73.0,272.0,1.0,0.0,0.0,0.0,1.0,725.0,296.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,476.0,0.0,0.0,278.0,413.0,8.0,1004.3015381,413.0,1393.0,1393.0,339.0,917.0,917.0,279.0,0.0,0.0,0.0,41.0,413.0,0.0,0.0,417.0,0.0,8.0,0.0,476.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,51.0,0.0,0.0,184.0,517.0,4.0,1034.2523017,517.0,920.0,920.0,168.0,869.0,869.0,184.0,0.0,0.0,0.0,45.0,517.0,0.0,0.0,184.0,920.0,4.0,0.0,51.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,240.0,0.0,0.0,0.0,358.0,1.0,1015.0877719,358.0,755.0,0.0,235.0,515.0,515.0,0.0,755.0,0.0,1.0,76.0,358.0,0.0,0.0,0.0,0.0,1.0,34.0,240.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,47.0,517.0,1.0,1028.947598,35.0,239.0,239.0,0.0,239.0,721.0,48.0,0.0,0.0,0.0,24.0,517.0,0.0,0.0,0.0,239.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
12.0,0.0,0.0,637.0,0.0,0.0,0.0,169.0,1.0,994.68302788,170.0,964.0,0.0,236.0,327.0,327.0,0.0,964.0,0.0,0.0,97.0,170.0,1.0,12.0,0.0,0.0,1.0,0.0,637.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,283.0,0.0,0.0,0.0,315.0,1.0,1012.5853032,315.0,755.0,0.0,235.0,472.0,472.0,0.0,755.0,0.0,1.0,76.0,315.0,0.0,0.0,0.0,0.0,1.0,607.0,283.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,2480.0,1.0,0.0,676.0,0.0,9.0,890.31455862,0.0,3382.0,3382.0,226.0,902.0,902.0,677.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,676.0,3382.0,9.0,0.0,2480.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,178.0,0.0,0.0,0.0,420.0,1.0,1018.5527284,420.0,755.0,0.0,235.0,577.0,577.0,0.0,755.0,0.0,1.0,76.0,420.0,0.0,0.0,0.0,0.0,1.0,234.0,178.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1028.947598,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
61.0,0.0,0.0,1168.0,2.0,0.0,0.0,0.0,2.0,968.28244946,0.0,1657.0,0.0,157.0,489.0,489.0,0.0,1657.0,0.0,2.0,124.0,0.0,0.0,61.0,0.0,0.0,2.0,0.0,1168.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,219.0,0.0,0.0,0.0,288.0,1.0,1016.2427574,289.0,664.0,0.0,236.0,446.0,446.0,0.0,664.0,0.0,1.0,67.0,289.0,0.0,0.0,0.0,0.0,1.0,0.0,218.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,878.0,0.0,0.0,355.0,429.0,4.0,986.51290086,429.0,1830.0,1776.0,252.0,952.0,952.0,355.0,54.0,0.0,0.0,90.0,429.0,0.0,0.0,533.0,1776.0,4.0,0.0,878.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,340.0,0.0,0.0,0.0,391.0,1.0,996.60800385,174.0,1055.0,0.0,235.0,497.0,497.0,0.0,1055.0,0.0,0.0,107.0,174.0,1.0,0.0,0.0,0.0,1.0,0.0,558.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,621.0,0.0,0.0,275.0,322.0,3.0,1001.3636243,323.0,1375.0,1375.0,236.0,755.0,755.0,275.0,0.0,0.0,0.0,82.0,323.0,0.0,0.0,413.0,1375.0,3.0,0.0,620.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,2.0,1025.0692368,110.0,418.0,0.0,236.0,267.0,267.0,0.0,418.0,0.0,0.0,31.0,110.0,0.0,0.0,0.0,0.0,2.0,0.0,151.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1037.332263,0.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,250.0,2.0,1033.9241257,0.0,0.0,0.0,0.0,0.0,407.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,1037.332263,0.0,0.0,0.0,0.0,0.0,685.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,1938.0,0.0,0.0,449.0,0.0,4.0,925.29866912,0.0,2555.0,2247.0,168.0,617.0,617.0,450.0,308.0,0.0,0.0,126.0,0.0,0.0,0.0,449.0,2247.0,4.0,0.0,1938.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,1698.0,0.0,0.0,277.0,0.0,4.0,939.15849504,0.0,2144.0,1389.0,168.0,445.0,445.0,278.0,755.0,0.0,0.0,106.0,0.0,1.0,0.0,277.0,1389.0,4.0,22.0,1699.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1033.9241257,0.0,107.0,0.0,0.0,107.0,614.0,0.0,107.0,0.0,0.0,8.0,457.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,107.0,0.0,0.0,103.0,148.0,2.0,1027.5717055,148.0,515.0,515.0,236.0,408.0,408.0,103.0,0.0,0.0,0.0,39.0,148.0,0.0,0.0,155.0,0.0,2.0,0.0,107.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1028.947598,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,141.0,1.0,0.0,0.0,0.0,1.0,1020.6702017,0.0,298.0,0.0,157.0,157.0,157.0,0.0,298.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,141.0,298.0,1.0,1.0,0.0
0.0,0.0,0.0,691.0,0.0,0.0,0.0,203.0,6.0,1081.3555949,203.0,1120.0,0.0,339.0,429.0,429.0,0.0,1120.0,0.0,0.0,41.0,203.0,0.0,0.0,0.0,0.0,6.0,0.0,691.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,210.0,0.0,0.0,0.0,368.0,1.0,1101.6872743,368.0,735.0,0.0,235.0,525.0,525.0,0.0,735.0,0.0,0.0,74.0,368.0,1.0,0.0,0.0,0.0,1.0,735.0,210.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,2185.0,0.0,0.0,647.0,177.0,6.0,1035.5879016,177.0,3235.0,3235.0,339.0,1050.0,1050.0,647.0,0.0,0.0,0.0,119.0,177.0,0.0,0.0,824.0,3235.0,6.0,0.0,2185.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,965.0,0.0,0.0,0.0,67.0,5.0,1073.2853193,68.0,1230.0,0.0,265.0,265.0,265.0,0.0,1230.0,0.0,0.0,52.0,68.0,1.0,0.0,0.0,0.0,5.0,0.0,965.0,0.0,1.0,1.0,0.0
10.0,0.0,1.0,695.0,0.0,0.0,232.0,406.0,3.0,1087.0776567,406.0,1490.0,1161.0,236.0,795.0,795.0,232.0,329.0,0.0,0.0,89.0,406.0,0.0,10.0,348.0,1161.0,3.0,0.0,695.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,131.0,0.0,0.0,0.0,517.0,1.0,1104.036955,518.0,806.0,0.0,236.0,675.0,675.0,0.0,806.0,0.0,0.0,81.0,518.0,1.0,0.0,0.0,0.0,1.0,402.0,131.0,51.0,1.0,1.0,0.0
0.0,0.0,0.0,258.0,1.0,0.0,0.0,320.0,1.0,1100.1548739,320.0,735.0,0.0,235.0,477.0,477.0,0.0,735.0,0.0,1.0,74.0,320.0,0.0,0.0,0.0,0.0,1.0,735.0,258.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,235.0,0.0,0.0,0.0,289.0,1.0,1100.8699941,290.0,1033.0,0.0,236.0,798.0,798.0,0.0,1033.0,0.0,1.0,104.0,290.0,0.0,0.0,0.0,0.0,1.0,0.0,235.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,75.0,0.0,601.0,2.0,1108.7359497,212.0,842.0,0.0,0.0,842.0,1231.0,0.0,842.0,1.0,0.0,63.0,601.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
20.0,0.0,0.0,664.0,0.0,0.0,0.0,0.0,1.0,1089.9388709,0.0,821.0,0.0,157.0,157.0,157.0,0.0,821.0,0.0,1.0,83.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,664.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,1.0,1108.1233562,504.0,661.0,0.0,139.0,661.0,757.0,0.0,661.0,0.0,0.0,67.0,600.0,1.0,0.0,0.0,0.0,1.0,661.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,156.0,0.0,0.0,0.0,482.0,1.0,1103.3218348,483.0,796.0,0.0,236.0,640.0,640.0,0.0,796.0,0.0,1.0,80.0,483.0,0.0,0.0,0.0,0.0,1.0,473.0,156.0,51.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1108.1233562,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,518.0,0.0,0.0,0.0,240.0,1.0,1092.1863915,240.0,915.0,0.0,235.0,397.0,397.0,0.0,915.0,0.0,1.0,92.0,240.0,0.0,0.0,0.0,0.0,1.0,0.0,518.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,4.0,1106.4876956,56.0,224.0,0.0,0.0,224.0,685.0,0.0,224.0,0.0,0.0,11.0,517.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,871.0,0.0,0.0,299.0,214.0,3.0,1081.6631751,214.0,1542.0,1497.0,235.0,670.0,670.0,299.0,45.0,0.0,0.0,92.0,214.0,0.0,0.0,448.0,0.0,3.0,0.0,872.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1472.0,0.0,0.0,0.0,180.0,4.0,1057.1444013,136.0,1911.0,0.0,252.0,304.0,304.0,0.0,1911.0,0.0,0.0,94.0,136.0,1.0,0.0,0.0,0.0,4.0,0.0,1607.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,169.0,2.0,0.0,0.0,771.0,4.0,1101.2775341,772.0,1109.0,0.0,252.0,940.0,940.0,0.0,1109.0,0.0,2.0,55.0,772.0,0.0,0.0,0.0,0.0,4.0,0.0,169.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,493.0,0.0,0.0,362.0,507.0,3.0,1093.2072584,507.0,1814.0,1814.0,236.0,1320.0,1320.0,363.0,0.0,0.0,0.0,108.0,507.0,0.0,0.0,543.0,1814.0,3.0,0.0,494.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1298.0,0.0,0.0,0.0,0.0,3.0,1068.5866913,0.0,1455.0,0.0,157.0,157.0,157.0,0.0,1455.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1298.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,2.0,1108.7359497,82.0,239.0,0.0,157.0,239.0,317.0,0.0,239.0,0.0,0.0,18.0,160.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,190.0,0.0,0.0,0.0,408.0,1.0,1102.3002345,408.0,755.0,0.0,235.0,565.0,565.0,0.0,755.0,0.0,0.0,76.0,408.0,1.0,0.0,0.0,0.0,1.0,64.0,190.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,410.0,0.0,0.0,0.0,168.0,1.0,1095.5576725,168.0,735.0,0.0,235.0,325.0,325.0,0.0,735.0,0.0,0.0,74.0,168.0,1.0,0.0,0.0,0.0,1.0,735.0,410.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,211.0,0.0,0.0,0.0,403.0,1.0,1101.5851143,404.0,772.0,0.0,236.0,561.0,561.0,0.0,772.0,0.0,1.0,78.0,404.0,0.0,0.0,0.0,0.0,1.0,0.0,211.0,0.0,1.0,1.0,0.0
48.0,0.0,0.0,236.0,0.0,0.0,0.0,492.0,1.0,1100.8699941,493.0,886.0,0.0,236.0,650.0,650.0,0.0,886.0,0.0,0.0,89.0,493.0,1.0,48.0,0.0,0.0,1.0,0.0,236.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,2.0,1105.9776288,0.0,246.0,0.0,157.0,157.0,157.0,0.0,246.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,89.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,83.0,517.0,2.0,1108.7359497,176.0,416.0,416.0,0.0,416.0,757.0,83.0,0.0,0.0,0.0,31.0,517.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
16.0,0.0,0.0,597.0,0.0,0.0,0.0,0.0,1.0,1089.9388709,0.0,827.0,0.0,157.0,230.0,230.0,0.0,827.0,0.0,1.0,84.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,597.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,892.0,1.0,1108.1233562,880.0,1084.0,0.0,223.0,1084.0,1096.0,0.0,1084.0,0.0,1.0,109.0,892.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,1358.0,0.0,0.0,400.0,85.0,3.0,1066.7478108,86.0,2000.0,2000.0,236.0,643.0,643.0,400.0,0.0,0.0,0.0,119.0,86.0,0.0,0.0,486.0,2000.0,3.0,0.0,1357.0,0.0,1.0,1.0,0.0
30.0,0.0,0.0,879.0,0.0,0.0,0.0,0.0,1.0,1089.9388709,0.0,1036.0,0.0,157.0,157.0,157.0,0.0,1036.0,0.0,0.0,105.0,0.0,1.0,30.0,0.0,0.0,1.0,0.0,879.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,248.0,0.0,0.0,0.0,364.0,1.0,1100.4613539,365.0,770.0,0.0,236.0,522.0,522.0,0.0,770.0,0.0,1.0,78.0,365.0,0.0,0.0,0.0,0.0,1.0,88.0,248.0,15.0,1.0,1.0,0.0
270.0,0.0,1.0,81.0,0.0,0.0,188.0,517.0,2.0,1106.1819489,517.0,944.0,944.0,215.0,862.0,862.0,189.0,0.0,0.0,0.0,71.0,517.0,0.0,270.0,261.0,944.0,2.0,0.0,82.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.0,1.0,1108.1233562,598.0,755.0,0.0,195.0,755.0,795.0,0.0,755.0,0.0,0.0,76.0,638.0,1.0,0.0,0.0,0.0,1.0,145.0,0.0,51.0,1.0,1.0,0.0
0.0,0.0,0.0,334.0,0.0,0.0,0.0,244.0,1.0,1097.8051932,244.0,735.0,0.0,235.0,401.0,401.0,0.0,735.0,0.0,0.0,74.0,244.0,1.0,0.0,0.0,0.0,1.0,735.0,334.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,281.0,0.0,0.0,0.0,297.0,1.0,1099.4397536,297.0,735.0,0.0,235.0,454.0,454.0,0.0,735.0,0.0,0.0,74.0,297.0,1.0,0.0,0.0,0.0,1.0,735.0,281.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,596.0,0.0,0.0,320.0,517.0,4.0,1088.2010503,517.0,1601.0,1601.0,235.0,1005.0,1005.0,320.0,0.0,0.0,0.0,79.0,517.0,0.0,0.0,463.0,1601.0,4.0,0.0,596.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,416.0,0.0,0.0,0.0,832.0,2.0,1095.9659459,833.0,1406.0,0.0,236.0,990.0,990.0,0.0,1406.0,0.0,2.0,105.0,833.0,0.0,0.0,0.0,0.0,2.0,0.0,416.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,2543.0,0.0,0.0,326.0,134.0,6.0,1024.5546184,134.0,3230.0,1633.0,339.0,686.0,686.0,326.0,1597.0,0.0,0.0,119.0,134.0,0.0,0.0,460.0,1633.0,6.0,0.0,2544.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,493.0,0.0,0.0,0.0,135.0,1.0,1093.0036718,136.0,786.0,0.0,236.0,293.0,293.0,0.0,786.0,0.0,0.0,79.0,136.0,1.0,0.0,0.0,0.0,1.0,735.0,493.0,51.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.0,1.0,1108.1233562,548.0,705.0,0.0,45.0,705.0,895.0,0.0,705.0,0.0,0.0,71.0,738.0,1.0,0.0,0.0,0.0,1.0,705.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,2.0,1108.7359497,0.0,0.0,0.0,0.0,0.0,507.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,524.0,0.0,0.0,283.0,517.0,3.0,1092.2878182,517.0,1481.0,1419.0,157.0,957.0,957.0,284.0,62.0,0.0,0.0,88.0,517.0,0.0,0.0,330.0,1419.0,3.0,0.0,524.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,118.0,465.0,1.0,1108.1233562,316.0,591.0,591.0,86.0,591.0,740.0,118.0,0.0,0.0,0.0,60.0,465.0,0.0,0.0,28.0,591.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.0,1.0,1108.1233562,649.0,806.0,0.0,153.0,806.0,889.0,0.0,806.0,0.0,0.0,81.0,732.0,1.0,0.0,0.0,0.0,1.0,72.0,0.0,51.0,1.0,1.0,0.0
0.0,0.0,0.0,578.0,0.0,0.0,0.0,0.0,1.0,1090.347511,0.0,735.0,0.0,157.0,157.0,157.0,0.0,735.0,0.0,0.0,74.0,0.0,1.0,0.0,0.0,0.0,1.0,735.0,578.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,708.0,1.0,1108.1233562,598.0,755.0,0.0,125.0,755.0,865.0,0.0,755.0,0.0,1.0,76.0,708.0,0.0,0.0,0.0,0.0,1.0,106.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,168.0,0.0,0.0,0.0,741.0,2.0,1103.5257881,741.0,1066.0,0.0,236.0,898.0,898.0,0.0,1066.0,0.0,0.0,80.0,741.0,1.0,0.0,0.0,0.0,2.0,0.0,168.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,4.0,1106.4876956,0.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
51.0,0.0,0.0,808.0,0.0,0.0,0.0,196.0,1.0,1089.9388709,197.0,1252.0,0.0,236.0,444.0,444.0,0.0,1252.0,0.0,1.0,126.0,197.0,0.0,51.0,0.0,0.0,1.0,0.0,808.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1230.0,0.0,0.0,0.0,0.0,3.0,1070.7320519,0.0,1534.0,0.0,157.0,304.0,304.0,0.0,1534.0,0.0,0.0,91.0,0.0,1.0,0.0,0.0,0.0,3.0,545.0,1230.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,715.0,0.0,0.0,50.0,62.0,1.0,1089.9388709,63.0,984.0,251.0,220.0,270.0,270.0,50.0,733.0,0.0,0.0,99.0,63.0,1.0,0.0,75.0,251.0,1.0,733.0,714.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,60.0,0.0,0.0,0.0,518.0,1.0,1106.2844756,518.0,735.0,0.0,235.0,675.0,675.0,0.0,735.0,0.0,1.0,74.0,518.0,0.0,0.0,0.0,0.0,1.0,735.0,60.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,302.0,0.0,0.0,0.0,296.0,1.0,1098.8267935,296.0,755.0,0.0,235.0,453.0,453.0,0.0,755.0,0.0,1.0,76.0,296.0,0.0,0.0,0.0,0.0,1.0,67.0,302.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,1936.0,0.0,0.0,73.0,0.0,4.0,1047.0305583,0.0,2178.0,369.0,168.0,241.0,241.0,74.0,1809.0,0.0,2.0,108.0,0.0,0.0,0.0,73.0,369.0,4.0,0.0,1937.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0,5.0,1102.9117279,538.0,735.0,0.0,270.0,735.0,760.0,0.0,735.0,0.0,0.0,31.0,563.0,1.0,0.0,0.0,0.0,5.0,735.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,598.0,0.0,0.0,0.0,0.0,1.0,1089.9388709,0.0,755.0,0.0,157.0,157.0,157.0,0.0,755.0,0.0,1.0,76.0,0.0,0.0,0.0,0.0,0.0,1.0,425.0,598.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,1480.0,0.0,0.0,351.0,245.0,5.0,1057.5526747,245.0,2272.0,1755.0,295.0,793.0,793.0,351.0,517.0,0.0,0.0,96.0,245.0,0.0,0.0,526.0,1755.0,5.0,0.0,1479.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,1.0,1108.1233562,325.0,482.0,0.0,0.0,482.0,735.0,0.0,482.0,0.0,1.0,49.0,578.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,338.0,0.0,0.0,0.0,316.0,1.0,1097.7030331,317.0,884.0,0.0,236.0,546.0,546.0,0.0,884.0,0.0,0.0,89.0,317.0,1.0,0.0,0.0,0.0,1.0,0.0,338.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,158.0,0.0,0.0,210.0,517.0,4.0,1101.5840142,517.0,1054.0,1054.0,168.0,895.0,895.0,211.0,0.0,0.0,0.0,52.0,517.0,0.0,0.0,210.0,1054.0,4.0,0.0,159.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,703.0,0.0,0.0,181.0,187.0,2.0,1087.1801834,187.0,1228.0,907.0,235.0,525.0,525.0,181.0,321.0,0.0,0.0,92.0,187.0,0.0,0.0,271.0,907.0,2.0,0.0,703.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1108.1233562,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1108.1233562,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,1088.0,0.0,0.0,366.0,208.0,4.0,1073.0813659,209.0,1831.0,1831.0,252.0,743.0,743.0,366.0,0.0,0.0,0.0,90.0,209.0,0.0,0.0,549.0,1831.0,4.0,0.0,1088.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,483.0,0.0,320.0,189.0,437.0,3.0,1093.6158986,437.0,1266.0,946.0,235.0,783.0,783.0,189.0,320.0,1.0,0.0,75.0,437.0,0.0,0.0,283.0,946.0,3.0,0.0,483.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,428.0,0.0,0.0,206.0,339.0,3.0,1094.0245387,300.0,1130.0,1030.0,236.0,663.0,663.0,206.0,100.0,0.0,0.0,67.0,300.0,0.0,0.0,309.0,1030.0,3.0,0.0,467.0,0.0,1.0,1.0,0.0
